"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"552","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 19:29:46,FALSE,NA,"781939109203959808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lighthouseopera",41,TRUE,FALSE,NA,NA
"553","Savaged by Boko Haram https://t.co/L9R1b3LOEx",FALSE,1,NA,2016-09-30 19:29:33,FALSE,NA,"781939056976494592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amaka_Ekwo",32,FALSE,FALSE,NA,NA
"554","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 19:29:31,FALSE,NA,"781939049091260416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ngozi29422361",274,TRUE,FALSE,NA,NA
"555","NEW: #BokoHaram is known as an Islamist terrorist group, but it also mimics a much older organization—the mafia… https://t.co/9kgKGbiivb",FALSE,0,NA,2016-09-30 19:29:31,TRUE,NA,"781939047321206784",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheHumanosphere",0,FALSE,FALSE,NA,NA
"556","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:29:27,FALSE,NA,"781939030653042688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","armsking_co",38,TRUE,FALSE,NA,NA
"557","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 19:28:50,FALSE,NA,"781938877149970432",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","NwadaJudith",41,TRUE,FALSE,NA,NA
"558","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:28:48,FALSE,NA,"781938868522217473",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","NwadaJudith",38,TRUE,FALSE,NA,NA
"559","70% of civilians displaced by Boko Haram are women/children. The men have simply disappeared, says Mausi Segun. But… https://t.co/NkbVWnvCkr",FALSE,0,NA,2016-09-30 19:28:44,TRUE,NA,"781938852776652800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","globaljourn",0,FALSE,FALSE,NA,NA
"560","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:27:49,FALSE,NA,"781938619724464128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","IfyAnieke",38,TRUE,FALSE,NA,NA
"561","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 19:27:37,FALSE,NA,"781938570860851200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ina_Hazze",274,TRUE,FALSE,NA,NA
"562","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:27:30,FALSE,NA,"781938540041080833",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","kezie_madu",38,TRUE,FALSE,NA,NA
"563","@ksos1907cCc @_Thinker_Bell__ should we have respected naziism? Should we respect Isis and boko haram? They're better Muslims than you.",FALSE,1,"ksos1907cCc",2016-09-30 19:27:29,FALSE,"781938158422360064","781938537469874176","741559898631196672","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pallobberjot",0,FALSE,FALSE,NA,NA
"564","What an interesting read #BokoHaram | The women who love Boko Haram @AJEnglish  https://t.co/B75vgll4ZK",FALSE,0,NA,2016-09-30 19:27:05,FALSE,NA,"781938436575932416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bdatryangle",0,FALSE,FALSE,NA,NA
"565","RT @Amaka_Ekwo: Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https:…",FALSE,0,NA,2016-09-30 19:27:02,FALSE,NA,"781938422449659904",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","kezie_madu",41,TRUE,FALSE,NA,NA
"566","Tens of thousands of people are starving to death in areas seized by Boko Haram https://t.co/GYOe5yXk8E via @bi_contributors",FALSE,0,NA,2016-09-30 19:26:35,FALSE,NA,"781938311858446336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lawsonbulk",0,FALSE,FALSE,NA,NA
"567","RT @vanguardngrnews: Boko Haram region could become world’s worst crisis – UN https://t.co/Ai3vXJ5jbo @vanguardngr.com",FALSE,0,NA,2016-09-30 19:26:29,FALSE,NA,"781938283731353600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ABBABILYAMINU",9,TRUE,FALSE,NA,NA
"568","@naijcom why are you fuming over Boko Haram hoisting of flag? Just be sincere to yourselves and within 72 hours you will wipe them out.",FALSE,0,"naijcom",2016-09-30 19:25:46,FALSE,"781136243031699456","781938105859338240","569053466","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrisifeanyipro",0,FALSE,FALSE,NA,NA
"569","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:25:36,FALSE,NA,"781938061114478592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amaka_Ekwo",38,TRUE,FALSE,NA,NA
"570","RT @RadclyffeRod: She refused to put Boko Haram on the back piece for? CHEATING! #NeverHillary #MAGA #2A https://t.co/DBekaPj79k",FALSE,0,NA,2016-09-30 19:25:34,FALSE,NA,"781938053887750146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qwjk3",3,TRUE,FALSE,NA,NA
"571","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:25:32,FALSE,NA,"781938044576215040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tcharles",14,TRUE,FALSE,NA,NA
"572","RT @cctvnewsafrica: Tens of thousands dying on famine in #Nigeria, caused by Boko Haram – UN
https://t.co/0VEHvHevtS https://t.co/0xxjwMlzTf",FALSE,0,NA,2016-09-30 19:25:29,FALSE,NA,"781938031955697664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","La_tonye",26,TRUE,FALSE,NA,NA
"573","Nnamdi Kanu must be a prophet.

Nigeria now like then Somalia says OXFAM.

Pls support #SelfDetermination. #Biafra 

https://t.co/5Zv35Xm5Vn",FALSE,1,NA,2016-09-30 19:25:09,FALSE,NA,"781937951295041538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amaka_Ekwo",41,FALSE,FALSE,NA,NA
"574","RT @katharinegorka: Senators prod DOJ on delayed Boko Haram designation | Lawmakers want to know why it took https://t.co/yiRGNRjhWF #Terro…",FALSE,0,NA,2016-09-30 19:23:41,FALSE,NA,"781937579843346432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","confusedeagledc",2,TRUE,FALSE,NA,NA
"575","#NewYorkTimes Editorial: Savaged by Boko Haram https://t.co/XQOV1XNsea",FALSE,0,NA,2016-09-30 19:23:24,FALSE,NA,"781937509148295168",NA,"<a href=""http://www.afropages.fr"" rel=""nofollow"">Afropages</a>","Afropages",0,FALSE,FALSE,NA,NA
"576","RT @UmmarFarouq3: There is nothing like Boko Haram!The tyrannical @NGRPresident are those responsible for the terrorist claiming our demise…",FALSE,0,NA,2016-09-30 19:23:14,FALSE,NA,"781937468497137668",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",17,TRUE,FALSE,NA,NA
"577","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 19:23:12,FALSE,NA,"781937460548866048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MagdalenaHSB",274,TRUE,FALSE,NA,NA
"578","Boko Haram region could become world’s worst crisis – UN https://t.co/WvQel7pw4F #Nigeria #News",FALSE,0,NA,2016-09-30 19:23:10,FALSE,NA,"781937450494984193",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","oduduwatimes",0,FALSE,FALSE,NA,NA
"579","Boko Haram region could become world’s worst crisis – UN https://t.co/uynauwQBGp #Nigeria #News",FALSE,0,NA,2016-09-30 19:23:09,FALSE,NA,"781937447210934272",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","naijanewsfeeder",0,FALSE,FALSE,NA,NA
"580","Boko Haram region could become world’s worst crisis – UN https://t.co/2Ax04oZD6u #Nigeria #News",FALSE,0,NA,2016-09-30 19:23:08,FALSE,NA,"781937442475520001",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","OsunObserver",0,FALSE,FALSE,NA,NA
"581","Boko Haram region could become world’s worst crisis – UN: Without more donor support the emergency caused by… https://t.co/nu19xMZgYL #News",FALSE,0,NA,2016-09-30 19:23:07,FALSE,NA,"781937439669530624",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","freshNM",0,FALSE,FALSE,NA,NA
"582","RT @moukhtarzubair: They're trying 2 kill our leader in d name of boko haram any attack dat happened 2 us Nigerian govt is d cause
#FreeZak…",FALSE,0,NA,2016-09-30 19:23:01,FALSE,NA,"781937412259909633",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",18,TRUE,FALSE,NA,NA
"583","RT @Conflicts: NIGERIA: Famine killing tens of thousands in Boko Haram region: U.N. - @ReutersWorld https://t.co/SFHz4xBvOd",FALSE,0,NA,2016-09-30 19:22:59,FALSE,NA,"781937403149819904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GMitakides",30,TRUE,FALSE,NA,NA
"584","RT @moukhtarzubair: Nigerian govt are attempting 2 kill our leader by creating boko haram saga. @NGRPresident @UN @IntlCrimCourt
#FreeZakza…",FALSE,0,NA,2016-09-30 19:22:57,FALSE,NA,"781937395184852992",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",16,TRUE,FALSE,NA,NA
"585","RT @moukhtarzubair: U can't defeat us wit boko haram even before we didn't believe it, Nigerian govt ar d real boko haram @MBuhari
#FreeZak…",FALSE,0,NA,2016-09-30 19:22:49,FALSE,NA,"781937361378762753",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",20,TRUE,FALSE,NA,NA
"586","RT @KhanoumSufi: Boko Haram is an extension of @HQNigerianArmy used 4 corruption and goal getting purposes.@MBuhari wants to utilise it now…",FALSE,0,NA,2016-09-30 19:22:37,FALSE,NA,"781937310376062976",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","codename__igwe",28,TRUE,FALSE,NA,NA
"587","RT @NajeebMaigatari: Ngrn govrnmt planning 2 kill #SheikhZakzaky nd make it luk like Boko Haram @NGRPresident @MBuhari @Hrw @ihrc @IntlCrim…",FALSE,0,NA,2016-09-30 19:22:34,FALSE,NA,"781937299672166404",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",20,TRUE,FALSE,NA,NA
"588","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:22:31,FALSE,NA,"781937284920778752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frenfer123",14,TRUE,FALSE,NA,NA
"589","#Boko_Haram SHOCKING! Mother of missing Chibok girl comes for Buhari, says he’s not fit to be president… https://t.co/ulxDklMdog",FALSE,0,NA,2016-09-30 19:22:24,TRUE,NA,"781937258651758593",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ileftyvibes",0,FALSE,FALSE,NA,NA
"590","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:22:24,FALSE,NA,"781937258265997312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sharanigrips",14,TRUE,FALSE,NA,NA
"591","RT @katharinegorka: Senators prod DOJ on delayed Boko Haram designation | Lawmakers want to know why it took https://t.co/yiRGNRjhWF #Terro…",FALSE,0,NA,2016-09-30 19:22:13,FALSE,NA,"781937212149665792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OConnell75thRR",2,TRUE,FALSE,NA,NA
"592","RT @Basheeryusif: He#pmb send Nigerian Army to killed 3sons of sheikh Zakzaky #ZariaMassacre now he hired boko haram to killed sheikh Zakza…",FALSE,0,NA,2016-09-30 19:22:07,FALSE,NA,"781937184203018240",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",18,TRUE,FALSE,NA,NA
"593","Senators prod DOJ on delayed Boko Haram designation | Lawmakers want to know why it took https://t.co/yiRGNRjhWF #Terrorism via @world_mag",FALSE,1,NA,2016-09-30 19:21:38,FALSE,NA,"781937065076359169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katharinegorka",2,FALSE,FALSE,NA,NA
"594","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:21:34,FALSE,NA,"781937045887254528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","medwriter333",14,TRUE,FALSE,NA,NA
"595","Savaged by #BokoHaram https://t.co/nfCvStuuD8 #Nigeria",FALSE,3,NA,2016-09-30 19:21:27,FALSE,NA,"781937016955084800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IRLA_USA",23,FALSE,FALSE,NA,NA
"596","@orientaltimes @amaka_ekwo:#NGR have to celebrate:hardship, fulani herdsmen, sharia law, boko haram, detectorship, #NGRPRESIDENT",FALSE,0,"OrientalTimes",2016-09-30 19:21:24,FALSE,"781836899740626944","781937004414111744","4869201105","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","chinonyeremJos2",0,FALSE,FALSE,NA,NA
"597","RT @KhanoumSufi: Boko Haram is an extension of @HQNigerianArmy used 4 corruption and goal getting purposes.@MBuhari wants to utilise it now…",FALSE,0,NA,2016-09-30 19:21:11,FALSE,NA,"781936951347798016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","F_a_z_e_h",28,TRUE,FALSE,NA,NA
"598","RT @Naijapals: Nigerian Army Apprehend Boko Haram Members at Cattle Market in Borno (PHOTOS) https://t.co/XjR3U8fOga https://t.co/CIoN4sWK2F",FALSE,0,NA,2016-09-30 19:21:02,FALSE,NA,"781936914198700032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abeembohlah",5,TRUE,FALSE,NA,NA
"599","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:21:00,FALSE,NA,"781936904438706176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NickKristof",14,TRUE,FALSE,NA,NA
"600","RT @Naijapals: Heroic Soldier Stayed Back to Help Woman Deliver Baby During Boko Haram Attack (PHOTOS) https://t.co/8CZSNSmvEK https://t.co…",FALSE,0,NA,2016-09-30 19:20:34,FALSE,NA,"781936797223792640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abeembohlah",5,TRUE,FALSE,NA,NA
"601","RT @MUBAWAHADA1: @HQNigerianArmy are the real Boko Haram! 
#BringBackOurZariaGirls 
#dontkillzakzaky @MBuhari @POTUS @hrw @UN @IntlCrimCour…",FALSE,0,NA,2016-09-30 19:20:31,FALSE,NA,"781936783709859840",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",11,TRUE,FALSE,NA,NA
"602","@orientaltimes @amaka_ekwo:#NGR have to celebrate:hardship, fulani herdsmen, sharia law, boko haram, detectorship,",FALSE,0,"OrientalTimes",2016-09-30 19:20:15,FALSE,"781836899740626944","781936717527977984","4869201105","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","chinonyeremJos2",0,FALSE,FALSE,NA,NA
"603","RT @vanguardngrnews: Boko Haram region could become world’s worst crisis – UN https://t.co/Ai3vXJ5jbo @vanguardngr.com",FALSE,0,NA,2016-09-30 19:19:57,FALSE,NA,"781936639111262208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahman_olawale",9,TRUE,FALSE,NA,NA
"604","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:19:53,FALSE,NA,"781936623462313984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blancobello",14,TRUE,FALSE,NA,NA
"605","RT @patrickdehahn: ""The tragedy of using the F word is that when you apply it it’s too late,"" leader says on famine in West Africa https://…",FALSE,0,NA,2016-09-30 19:19:18,FALSE,NA,"781936477584388096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Collins92684019",9,TRUE,FALSE,NA,NA
"606","RT @KhanoumSufi: Boko Haram is an extension of @HQNigerianArmy used 4 corruption and goal getting purposes.@MBuhari wants to utilise it now…",FALSE,0,NA,2016-09-30 19:19:15,FALSE,NA,"781936466398154752",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","aygilima",28,TRUE,FALSE,NA,NA
"607","Famine killing tens of thousands in Boko Haram region -U.N. https://t.co/pQE6vxLTTm",FALSE,0,NA,2016-09-30 19:19:06,FALSE,NA,"781936427470848000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","odinaphilip22",0,FALSE,FALSE,NA,NA
"608","RT @Marhaluv2: We condemn Buhari's attempt to kill Sheikh Zakzaky in the name of Boko haram @MBuhari #DontKillZakzaky #FreeZakzaky",FALSE,0,NA,2016-09-30 19:19:01,FALSE,NA,"781936406226698241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usmanismail68",23,TRUE,FALSE,NA,NA
"609","RT @AP: Up to 75,000 children could die from famine-like conditions in Nigeria in next year, UN says. https://t.co/GjzVtBAfbU https://t.co/…",FALSE,0,NA,2016-09-30 19:18:16,FALSE,NA,"781936215989813248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","closoet",326,TRUE,FALSE,NA,NA
"610","RT @NkirukaNistoran: World leaders @MBuhari is creating another humanitarian aids in #Biafraland  #FreeNnamdiKanu #FreeBiafra @UN @hrw 
htt…",FALSE,0,NA,2016-09-30 19:18:09,FALSE,NA,"781936188789694464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","michaelEnyia75",165,TRUE,FALSE,NA,NA
"611","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 19:18:09,FALSE,NA,"781936186336145408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RashanaP",274,TRUE,FALSE,NA,NA
"612","RT @cctvnewsafrica: Tens of thousands dying on famine in #Nigeria, caused by Boko Haram – UN
https://t.co/0VEHvHevtS https://t.co/0xxjwMlzTf",FALSE,0,NA,2016-09-30 19:18:07,FALSE,NA,"781936179683942400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabe_ken",26,TRUE,FALSE,NA,NA
"613","RT @philhazlewood: NE #Nigeria cd become world's biggest humanitarian crisis because of Boko Haram, malnutrition - UN @AFP @AFPAfrica https…",FALSE,0,NA,2016-09-30 19:17:36,FALSE,NA,"781936051392831488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabe_ken",26,TRUE,FALSE,NA,NA
"614","RT @nytopinion: The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,0,NA,2016-09-30 19:17:11,FALSE,NA,"781935943213129729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","frostYxNipplezz",14,TRUE,FALSE,NA,NA
"615","Retweeted Livemint (@livemint):

Boko Haram region could become world’s worst crisis: UN https://t.co/92xErWbr04 https://t.co/ZZhaA0AeWO",FALSE,0,NA,2016-09-30 19:16:57,FALSE,NA,"781935886350954496",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sj_jn",0,FALSE,FALSE,NA,NA
"616","RT @AlertNet: Famine killing tens of thousands in Boko Haram region -U.N. https://t.co/ZJVMFFVmvw https://t.co/jVhO1HdUCZ",FALSE,0,NA,2016-09-30 19:16:50,FALSE,NA,"781935857414594560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomnewby",5,TRUE,FALSE,NA,NA
"617","RT @livemint: Boko Haram region could become world’s worst crisis: UN https://t.co/uMnAsw44lr",FALSE,0,NA,2016-09-30 19:16:49,FALSE,NA,"781935850728718336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sj_jn",4,TRUE,FALSE,NA,NA
"618","RT @SaharaReporters: Nine Boko Haram Killed By Nigerian Troops @BokoHaramWatch @HQNigerianArmy
READ MORE…https://t.co/1XyPd60pun https://t.…",FALSE,0,NA,2016-09-30 19:16:35,FALSE,NA,"781935795347288064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adebanjiexploit",28,TRUE,FALSE,NA,NA
"619","The fight against Boko Haram will not be won unless the misery that it generates is also alleviated. https://t.co/t3CZzxE4T2",FALSE,19,NA,2016-09-30 19:16:26,FALSE,NA,"781935756474482689",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytopinion",14,FALSE,FALSE,NA,NA
"620","RT @SaharaReporters: Troops Arrest Boko Haram Suspects In Cattle Market @BokoHaramWatch @HQNigerianArmy READ MORE…https://t.co/QIzz6XCcdB h…",FALSE,0,NA,2016-09-30 19:16:17,FALSE,NA,"781935716683091968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adebanjiexploit",22,TRUE,FALSE,NA,NA
"621","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:14:28,FALSE,NA,"781935261424857089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MalikeyD",38,TRUE,FALSE,NA,NA
"622","@iykimo Like the defeat of Boko Haram? Duh?",FALSE,0,"iykimo",2016-09-30 19:14:08,FALSE,"781887915949449221","781935177001992192","538049255","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shynomite1",0,FALSE,FALSE,NA,NA
"623","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 19:13:41,FALSE,NA,"781935064317820928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarah_janss",274,TRUE,FALSE,NA,NA
"624","RT @dwnews: .@UN warns of world's worst humanitarian crisis in #BokoHaram region https://t.co/ejYn983Rki https://t.co/n6QixthTIA",FALSE,0,NA,2016-09-30 19:12:39,FALSE,NA,"781934804396679168",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnaGomesMEP",7,TRUE,FALSE,NA,NA
"625","RT @UNICEF: What an inspiration! Firdau, 17, fled her home to escape Boko Haram. She now volunteers to help children deal with horrors they…",FALSE,0,NA,2016-09-30 19:11:57,FALSE,NA,"781934629523783681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","polsg_athens",274,TRUE,FALSE,NA,NA
"626","RT @JimBakkerShow: #NEWS: Famine killing tens of thousands in West Africa : biggest crisis anywhere https://t.co/jTpkr4VM97",FALSE,0,NA,2016-09-30 19:11:23,FALSE,NA,"781934484002312192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JerseyStupka",2,TRUE,FALSE,NA,NA
"627","RT @AuduOgbeh: The North East of Nigeria has great agricultural potentials and economic advantage despite the Boko Haram security challenge…",FALSE,0,NA,2016-09-30 19:11:04,FALSE,NA,"781934406307028993",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","lagosshopping",5,TRUE,FALSE,NA,NA
"628","RT @Trends_Calabar: Woow!! Soldier assists wailing woman in Labour to give birth at village near Boko haram zone https://t.co/vu8Lx3uARw ht…",FALSE,0,NA,2016-09-30 19:11:03,FALSE,NA,"781934400384696320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Eggcrown",69,TRUE,FALSE,NA,NA
"629","RT @OxfamAmerica: Families 'only able to eat once every few days' in #Nigeria hunger crisis warns Oxfam: https://t.co/ZJvwu0SJz5",FALSE,0,NA,2016-09-30 19:10:55,FALSE,NA,"781934367207809024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MomoChikh",38,TRUE,FALSE,NA,NA
"630","RT @dwnews: .@UN warns of world's worst humanitarian crisis in #BokoHaram region https://t.co/ejYn983Rki https://t.co/n6QixthTIA",FALSE,0,NA,2016-09-30 19:10:29,FALSE,NA,"781934259103752192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ajinkyarl",7,TRUE,FALSE,NA,NA
"631","RT @vanguardngrnews: Boko Haram region could become world’s worst crisis – UN https://t.co/Ai3vXJ5jbo @vanguardngr.com",FALSE,0,NA,2016-09-30 19:10:15,FALSE,NA,"781934198579982337",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","solazed",9,TRUE,FALSE,NA,NA
